"BATHRM","HF_BATHRM","HEAT","AC","ROOMS","BEDRM","AYB","EYB","STORIES","SALEDATE","PRICE","GBA","STYLE","GRADE","CNDTN","EXTWALL","ROOF","INTWALL","KITCHENS","FIREPLACES","LANDAREA","ZIPCODE","LATITUDE","LONGITUDE","ASSESSMENT_NBHD","WARD"
2,1,"Warm Cool","Y",7,3,2007,2010,2,"2014-11-21 00:00:00",429350,2048,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,5160,20020,38.86616595,-76.97509224,"Randle Heights","Ward 8"
2,1,"Warm Cool","Y",8,3,2007,2010,2,"2010-09-03 00:00:00",392060,1982,"2 Story","Above Average","Very Good","Stone/Siding","Comp Shingle","Hardwood/Carp",1,0,5058,20020,38.86628121,-76.97526792,"Randle Heights","Ward 8"
1,0,"Hot Water Rad","Y",6,3,1929,1972,1.75,"2014-03-31 00:00:00",392660,1362,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,10395,20020,38.86067318,-76.9586374,"Hillcrest","Ward 7"
3,0,"Forced Air","Y",9,4,1964,1981,1,"2018-02-02 00:00:00",540530,1392,"1 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7311,20020,38.85924979,-76.95577199,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",6,3,1948,1964,1,"2000-10-18 00:00:00",216230,2136,"1 Story","Very Good","Average","Stone/Siding","Slate","Hardwood",1,1,12263,20020,38.86142152,-76.95100493,"Hillcrest","Ward 7"
3,0,"Hot Water Rad","N",8,2,1951,1964,1,"2017-11-20 00:00:00",516470,1812,"1 Story","Above Average","Average","Brick/Stone","Slate","Hardwood",1,2,34491,20020,38.86073503,-76.95110253,"Hillcrest","Ward 7"
2,2,"Warm Cool","Y",7,3,2000,2006,2,"2017-12-15 00:00:00",354330,1200,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,8735,20020,38.85199837,-76.96696191,"Randle Heights","Ward 8"
3,1,"Warm Cool","Y",8,4,1999,2005,2,"2007-07-06 00:00:00",370520,1200,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,5672,20020,38.85119873,-76.9664638,"Randle Heights","Ward 8"
4,0,"Forced Air","Y",11,4,1941,1967,2,"2016-09-30 00:00:00",405110,1188,"Split Foyer","Above Average","Good","Brick/Siding","Comp Shingle","Carpet",1,1,6120,20020,38.85278316,-76.96593403,"Randle Heights","Ward 8"
1,0,"Hot Water Rad","N",8,3,1933,1947,2,"2004-06-02 00:00:00",168860,1445,"2 Story","Above Average","Average","Common Brick","Built Up","Hardwood",1,1,2388,20020,38.8527986,-76.97295201,"Randle Heights","Ward 8"
1,1,"Forced Air","Y",5,3,1910,1967,2,"2010-08-05 00:00:00",209180,1090,"2 Story","Above Average","Good","Hardboard","Comp Shingle","Hardwood/Carp",1,0,2149,20020,38.85236625,-76.97651488,"Randle Heights","Ward 8"
2,1,"Hot Water Rad","N",6,4,1927,1957,2,"1994-05-02 00:00:00",124690,2038,"2 Story","Above Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,2,8250,20020,38.86128971,-76.9586413,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",6,3,1955,1977,2,"2010-08-16 00:00:00",332120,1899,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,0,8149,20020,38.8609912,-76.95794233,"Hillcrest","Ward 7"
1,1,"Warm Cool","Y",9,3,1939,1957,2.25,"2003-10-30 00:00:00",244500,1601,"2.5 Story Fin","Above Average","Fair","Common Brick","Slate","Hardwood",1,2,8075,20020,38.86152283,-76.95659187,"Hillcrest","Ward 7"
1,0,"Warm Cool","Y",6,2,1950,1963,1.5,"2018-05-24 00:00:00",374130,1881,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,2,7250,20020,38.86136932,-76.95731093,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",11,4,1931,1960,2.25,"1997-12-05 00:00:00",173710,2332,"2.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,9425,20020,38.86067875,-76.95660747,"Hillcrest","Ward 7"
1,0,"Warm Cool","Y",6,2,1941,1957,1.75,"1992-12-22 00:00:00",129860,1542,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,3145,20020,38.86068813,-76.95497782,"Hillcrest","Ward 7"
1,1,"Forced Air","Y",7,4,1974,1982,1,"1992-11-30 00:00:00",107130,1056,"1 Story","Above Average","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,4200,20020,38.8567884,-76.98043202,"Randle Heights","Ward 8"
3,0,"Forced Air","Y",10,4,2007,2010,2,"2017-01-04 00:00:00",481100,2646,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6300,20020,38.85712352,-76.98049081,"Randle Heights","Ward 8"
2,1,"Warm Cool","Y",6,3,1965,1975,1,"2004-10-29 00:00:00",341500,1269,"1 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7631,20020,38.86115167,-76.95608674,"Hillcrest","Ward 7"
3,1,"Warm Cool","Y",7,3,1959,1980,2,"2015-06-29 00:00:00",520280,2104,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5467,20020,38.86096011,-76.95432689,"Hillcrest","Ward 7"
2,0,"Forced Air","Y",7,4,1948,1961,1.5,"2001-08-09 00:00:00",204540,1568,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4708,20020,38.8609551,-76.95607569,"Hillcrest","Ward 7"
3,0,"Warm Cool","Y",7,4,1948,1961,1.5,"2013-10-16 00:00:00",365620,1623,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,9440,20020,38.86068422,-76.95608208,"Hillcrest","Ward 7"
1,2,"Warm Cool","Y",8,4,1941,1957,2,"1992-11-23 00:00:00",166670,1560,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,8250,20020,38.86134508,-76.95512085,"Hillcrest","Ward 7"
1,0,"Forced Air","Y",6,3,1905,1964,2,"2016-09-21 00:00:00",270860,1272,"2 Story","Average","Good","Vinyl Siding","Metal- Sms","Hardwood",1,0,3108,20020,38.8630728,-76.986407,"Anacostia","Ward 8"
2,1,"Forced Air","Y",6,3,1905,1967,2,"2017-03-15 00:00:00",517370,1560,"2 Story","Above Average","Very Good","Wood Siding","Metal- Sms","Hardwood",1,1,4683,20020,38.8641184,-76.98635898,"Anacostia","Ward 8"
1,0,"Hot Water Rad","N",7,2,1905,1943,2,"2001-05-02 00:00:00",93340,1092,"2 Story","Average","Average","Vinyl Siding","Metal- Sms","Wood Floor",1,1,3219,20020,38.86330239,-76.98695898,"Anacostia","Ward 8"
2,1,"Forced Air","Y",7,3,1905,1964,2,"2016-05-20 00:00:00",413830,1440,"2 Story","Average","Very Good","Vinyl Siding","Metal- Sms","Hardwood",1,0,3108,20020,38.8629765,-76.98643916,"Anacostia","Ward 8"
1,0,"Forced Air","N",6,3,1957,1966,1.5,"2003-09-15 00:00:00",100660,948,"1.5 Story Unfin","Average","Average","Hardboard","Comp Shingle","Wood Floor",1,0,2744,20020,38.85987762,-76.99662218,"Barry Farms","Ward 8"
1,0,"Hot Water Rad","N",5,2,1934,1954,1,"2016-10-25 00:00:00",202180,924,"1 Story","Average","Average","Common Brick","Comp Shingle","Wood Floor",1,0,2301,20020,38.85920732,-76.99729864,"Barry Farms","Ward 8"
1,0,"Hot Water Rad","N",5,2,1910,1954,2,"2002-02-04 00:00:00",49700,952,"2 Story","Average","Average","Vinyl Siding","Metal- Sms","Wood Floor",1,0,2303,20020,38.85749043,-76.99855603,"Barry Farms","Ward 8"
3,2,"Hot Water Rad","Y",8,5,1900,1967,2,"2004-06-25 00:00:00",227240,1548,"2 Story","Above Average","Average","Vinyl Siding","Shake","Wood Floor",1,2,4377,20020,38.85953934,-76.99595717,"Barry Farms","Ward 8"
2,2,"Hot Water Rad","Y",7,4,1952,1973,1.75,"2000-08-25 00:00:00",194570,1479,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5575,20020,38.86103032,-76.95419746,"Hillcrest","Ward 7"
1,1,"Hot Water Rad","N",8,3,1946,1969,2.25,"1992-06-25 00:00:00",151410,1550,"2.5 Story Unfin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,7895,20020,38.86135468,-76.95479028,"Hillcrest","Ward 7"
1,2,"Warm Cool","Y",7,3,1948,1961,2,"1996-12-26 00:00:00",141660,1440,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,7371,20020,38.86068762,-76.95530066,"Hillcrest","Ward 7"
1,1,"Hot Water Rad","N",7,3,1952,1955,2,"2017-03-21 00:00:00",261300,1368,"2 Story","Above Average","Poor","Stucco","Comp Shingle","Hardwood",1,1,9634,20020,38.857106,-76.985106,"Randle Heights","Ward 8"
1,0,"Hot Water Rad","N",7,3,1940,1964,2,"2000-11-14 00:00:00",172680,1620,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,2,6141,20020,38.86371238,-76.95555399,"Hillcrest","Ward 7"
2,1,"Hot Water Rad","N",10,4,1934,1960,2.25,"2018-04-24 00:00:00",437790,2298,"2.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,0,6143,20020,38.86359764,-76.95562216,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,3,1940,1960,2.5,"2017-12-14 00:00:00",469530,1855,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,5162,20020,38.85670843,-76.95927693,"Hillcrest","Ward 7"
1,1,"Hot Water Rad","N",6,3,1927,1957,2,"2004-12-30 00:00:00",300600,1564,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,8261,20020,38.85682371,-76.95995858,"Hillcrest","Ward 7"
1,1,"Hot Water Rad","N",7,3,1935,1957,2,"2000-03-30 00:00:00",153670,1776,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,1,8700,20020,38.85559669,-76.95976767,"Hillcrest","Ward 7"
3,1,"Hot Water Rad","N",8,3,1938,1963,1.5,"2017-03-08 00:00:00",540250,2887,"1.5 Story Fin","Very Good","Good","Stucco","Clay Tile","Hardwood",1,1,14757,20020,38.85562464,-76.95905692,"Hillcrest","Ward 7"
3,0,"Warm Cool","Y",9,4,1956,1990,1,"1998-07-06 00:00:00",195660,1838,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,5000,20020,38.86549455,-76.96343815,"Hillcrest","Ward 7"
1,1,"Warm Cool","Y",6,2,1939,1957,2,"2008-05-08 00:00:00",330050,1102,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,2625,20020,38.86544945,-76.96211503,"Hillcrest","Ward 7"
2,1,"Ht Pump","Y",8,3,2008,2012,2,"2007-06-18 00:00:00",192550,1792,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Carpet",1,0,5353,20020,38.85626528,-76.95918732,"Hillcrest","Ward 7"
1,1,"Warm Cool","Y",6,3,1939,1957,2,"2018-07-03 00:00:00",423020,1320,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,2,7347,20020,38.85611279,-76.95925699,"Hillcrest","Ward 7"
3,1,"Warm Cool","Y",10,5,1947,1972,1.5,"2000-11-03 00:00:00",201550,2067,"1.5 Story Fin","Good Quality","Average","Brick/Stone","Comp Shingle","Hardwood",1,1,5900,20020,38.85627291,-76.96124338,"Hillcrest","Ward 7"
1,0,"Warm Cool","Y",8,4,1938,1960,2,"2000-02-14 00:00:00",169650,1865,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,7250,20020,38.85556391,-76.96111242,"Hillcrest","Ward 7"
3,0,"Warm Cool","Y",8,4,1966,1976,2,"2002-05-30 00:00:00",258880,2496,"Split Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,9750,20020,38.86265522,-76.96413301,"Hillcrest","Ward 7"
4,1,"Warm Cool","Y",12,5,1920,1967,1.5,"2016-08-19 00:00:00",598790,3427,"2 Story","Above Average","Good","Stone/Siding","Comp Shingle","Hardwood",1,1,7829,20020,38.86109427,-76.96450203,"Hillcrest","Ward 7"
1,0,"Hot Water Rad","N",6,3,1925,1957,1.75,"1992-09-25 00:00:00",109510,1839,"2 Story","Above Average","Average","Wood Siding","Comp Shingle","Hardwood",1,0,2875,20020,38.86132297,-76.96382973,"Hillcrest","Ward 7"
2,0,"Hot Water Rad","N",5,2,1920,1954,1,"2004-08-16 00:00:00",178820,1050,"1 Story","Average","Average","Stone Veneer","Comp Shingle","Hardwood",1,1,2875,20020,38.86116827,-76.96434,"Hillcrest","Ward 7"
2,0,"Hot Water Rad","N",8,3,1921,1954,1.25,"2012-08-08 00:00:00",275850,1324,"1.5 Story Fin","Average","Good","Stucco","Comp Shingle","Wood Floor",1,0,11688,20020,38.86231149,-76.96452493,"Hillcrest","Ward 7"
3,0,"Hot Water Rad","N",8,4,1932,1990,2,"2004-09-27 00:00:00",359730,1800,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,2,8450,20020,38.86266156,-76.96337128,"Hillcrest","Ward 7"
2,1,"Hot Water Rad","N",12,4,1924,1957,1.5,"2016-12-09 00:00:00",448980,2099,"1.5 Story Fin","Above Average","Average","Aluminum","Comp Shingle","Hardwood",1,1,14625,20020,38.86211233,-76.96341073,"Hillcrest","Ward 7"
2,0,"Hot Water Rad","Y",7,3,1938,1980,1.5,"1997-08-11 00:00:00",159510,1669,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3938,20020,38.86423871,-76.96209597,"Hillcrest","Ward 7"
2,1,"Forced Air","Y",6,4,1937,1967,1.5,"2017-08-18 00:00:00",552370,1716,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,4725,20020,38.86337947,-76.96175906,"Hillcrest","Ward 7"
1,1,"Forced Air","Y",6,3,1905,1964,2,"2010-01-13 00:00:00",235330,1432,"2 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,2928,20020,38.86530885,-76.98110941,"Anacostia","Ward 8"
2,1,"Forced Air","Y",9,4,2017,2017,2,"2017-08-09 00:00:00",441100,2112,"2 Story","Above Average","Very Good","Wood Siding","Comp Shingle","Hardwood",1,0,3975,20020,38.86166758,-76.98873863,"Anacostia","Ward 8"
1,1,"Warm Cool","Y",7,3,1992,1999,2,"1993-02-11 00:00:00",94370,1188,"2 Story","Average","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,6061,20020,38.86184508,-76.9894245,"Anacostia","Ward 8"
2,1,"Hot Water Rad","Y",9,3,1935,1967,1.75,"2010-09-17 00:00:00",267040,1181,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4715,20020,38.85594177,-76.97559824,"Randle Heights","Ward 8"
2,0,"Warm Cool","Y",6,3,1939,1967,2.25,"2015-05-19 00:00:00",345410,1564,"2.5 Story Fin","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,5422,20020,38.85626592,-76.9752737,"Randle Heights","Ward 8"
3,1,"Forced Air","Y",7,4,1915,1967,2,"2017-06-05 00:00:00",427580,1618,"2 Story","Above Average","Good","Wood Siding","Built Up","Wood Floor",1,0,3000,20020,38.86354515,-76.98325095,"Anacostia","Ward 8"
2,1,"Hot Water Rad","Y",10,5,1935,1990,2,"2005-04-08 00:00:00",427220,3100,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4977,20020,38.86179334,-76.96253545,"Hillcrest","Ward 7"
2,0,"Warm Cool","Y",4,4,1932,1967,1.5,"2013-02-08 00:00:00",310340,1266,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,4463,20020,38.86234196,-76.96172896,"Hillcrest","Ward 7"
2,0,"Warm Cool","Y",7,4,1937,1969,1.75,"2015-12-24 00:00:00",402960,1376,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,3600,20020,38.86270174,-76.96250997,"Hillcrest","Ward 7"
3,0,"Hot Water Rad","Y",8,4,1965,1982,1.75,"2012-07-25 00:00:00",353750,1617,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,7000,20020,38.86210485,-76.9530744,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,3,1956,1965,1,"2006-07-13 00:00:00",402080,1200,"1 Story","Average","Average","Common Brick","Comp Shingle","Carpet",1,1,9038,20020,38.85962639,-76.95565884,"Hillcrest","Ward 7"
2,0,"Forced Air","Y",6,5,1954,1963,1,"2017-08-08 00:00:00",431130,1322,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,11936,20020,38.85959535,-76.95507448,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,3,1957,1966,1,"2012-11-23 00:00:00",299190,1363,"1 Story","Average","Average","Common Brick","Comp Shingle","Carpet",1,2,15173,20020,38.85961807,-76.95534638,"Hillcrest","Ward 7"
2,0,"Hot Water Rad","Y",7,4,1936,1967,1.75,"2017-07-11 00:00:00",544500,1607,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,10680,20020,38.86011254,-76.95371621,"Hillcrest","Ward 7"
2,0,"Warm Cool","Y",7,4,1952,1967,2.25,"1994-10-31 00:00:00",161170,2038,"2.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Carpet",1,1,7120,20020,38.86130388,-76.95254181,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,3,1956,1965,1,"2005-08-29 00:00:00",360680,1200,"1 Story","Average","Average","Common Brick","Comp Shingle","Carpet",1,1,5750,20020,38.85988294,-76.95612877,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,3,1956,1973,1,"2004-08-05 00:00:00",309770,1200,"1 Story","Average","Good","Common Brick","Comp Shingle","Carpet",1,1,5750,20020,38.86001959,-76.95611394,"Hillcrest","Ward 7"
3,0,"Warm Cool","Y",6,4,1956,1973,1,"2016-12-01 00:00:00",452280,1200,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,5750,20020,38.86015725,-76.95612699,"Hillcrest","Ward 7"
1,0,"Hot Water Rad","N",6,3,1905,1950,2,"1998-12-31 00:00:00",77290,1364,"2 Story","Average","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,2500,20020,38.86269909,-76.98683754,"Anacostia","Ward 8"
1,1,"Forced Air","N",7,3,1905,1967,2.5,"2014-03-06 00:00:00",289150,1444,"2.5 Story Fin","Above Average","Very Good","Wood Siding","Shake","Hardwood",1,0,3823,20020,38.86311354,-76.98742809,"Anacostia","Ward 8"
2,1,"Ht Pump","Y",6,3,1905,1967,2,"2004-03-04 00:00:00",200150,1656,"2 Story","Above Average","Good","Shingle","Comp Shingle","Wood Floor",1,0,5161,20020,38.8634515,-76.98795725,"Anacostia","Ward 8"
2,1,"Warm Cool","Y",9,3,2014,2015,2,"2014-03-31 00:00:00",439950,2024,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,10997,20020,38.86248196,-76.95178344,"Hillcrest","Ward 7"
3,1,"Warm Cool","Y",7,4,2008,2012,2,"2017-11-22 00:00:00",571880,1972,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,7130,20020,38.86221301,-76.95187557,"Hillcrest","Ward 7"
3,1,"Ht Pump","Y",10,5,2008,2012,2,"2016-07-13 00:00:00",568290,2100,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,9193,20020,38.86230388,-76.95159829,"Hillcrest","Ward 7"
3,1,"Warm Cool","Y",7,4,2008,2012,2,"2009-12-07 00:00:00",496830,2118,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,8330,20020,38.86220904,-76.95143382,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,4,1967,1985,2,"2008-08-25 00:00:00",421660,2272,"2 Story","Good Quality","Average","Brick/Siding","Comp Shingle","Hardwood",1,0,9063,20020,38.86257685,-76.9550188,"Hillcrest","Ward 7"
3,1,"Warm Cool","Y",9,4,1971,1988,2,"2016-01-11 00:00:00",550610,2040,"2 Story","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,2,8994,20020,38.862389,-76.95613714,"Hillcrest","Ward 7"
2,2,"Warm Cool","Y",9,4,1971,1995,2,"2013-04-12 00:00:00",384070,2040,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,9293,20020,38.862441,-76.95594791,"Hillcrest","Ward 7"
3,1,"Forced Air","Y",8,4,2006,2010,2,"2016-01-20 00:00:00",319070,1408,"2 Story","Above Average","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6014,20020,38.85068202,-76.9661841,"Randle Heights","Ward 8"
3,1,"Forced Air","Y",8,4,2006,2010,2,"2011-07-18 00:00:00",268810,1408,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6014,20020,38.85081699,-76.9662952,"Randle Heights","Ward 8"
1,1,"Hot Water Rad","N",7,3,1936,1957,1,"2015-02-25 00:00:00",209490,1135,"1 Story","Above Average","Fair","Stucco","Built Up","Hardwood",1,1,7612,20020,38.85319657,-76.96596701,"Randle Heights","Ward 8"
3,1,"Warm Cool","Y",6,3,1989,1998,2,"2013-08-21 00:00:00",274650,1680,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,4775,20020,38.85325507,-76.97298616,"Randle Heights","Ward 8"
3,1,"Warm Cool","Y",8,4,2007,2010,2,"2017-08-24 00:00:00",411780,1652,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,7650,20020,38.85562583,-76.97874509,"Randle Heights","Ward 8"
1,0,"Warm Cool","Y",5,2,1910,1967,2,"2018-03-05 00:00:00",263950,896,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,3271,20020,38.85537716,-76.97803674,"Randle Heights","Ward 8"
2,1,"Hot Water Rad","Y",7,3,1950,1974,2.25,"2003-11-10 00:00:00",306490,2192,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,9000,20020,38.86180436,-76.95521689,"Hillcrest","Ward 7"
3,1,"Forced Air","Y",6,3,1939,1960,2,"2014-09-30 00:00:00",444020,1926,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,12750,20020,38.85517672,-76.95924301,"Hillcrest","Ward 7"
1,1,"Hot Water Rad","N",7,3,1936,1960,2,"1992-09-25 00:00:00",137780,1886,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,12750,20020,38.85516846,-76.9595853,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",6,4,2005,2010,2,"2017-09-07 00:00:00",509720,1641,"2 Story","Very Good","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,5250,20020,38.86528944,-76.96176829,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",7,4,1939,1969,2.25,"2015-08-28 00:00:00",502470,1983,"2.5 Story Fin","Good Quality","Good","Stone","Slate","Hardwood",1,2,3532,20020,38.86531835,-76.95988606,"Hillcrest","Ward 7"
2,1,"Warm Cool","Y",8,4,1936,1985,2,"2001-10-18 00:00:00",259800,2094,"Split Level","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5903,20020,38.86522795,-76.96026716,"Hillcrest","Ward 7"
5,0,"Forced Air","Y",11,4,1937,1969,2,"2018-06-12 00:00:00",683030,3060,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",2,1,6447,20020,38.86383282,-76.95975704,"Hillcrest","Ward 7"
2,1,"Forced Air","Y",8,4,1947,1969,2.25,"2014-08-05 00:00:00",415500,1494,"2.5 Story Unfin","Above Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,2,5375,20020,38.86355768,-76.9602288,"Hillcrest","Ward 7"
1,0,"Forced Air","Y",7,4,1917,1964,2,"2015-09-04 00:00:00",293950,1956,"2 Story","Average","Good","Vinyl Siding","Metal- Sms","Hardwood",1,0,3172,20020,38.8656382,-76.98290766,"Anacostia","Ward 8"
2,1,"Forced Air","Y",5,2,1905,1967,2,"2015-10-29 00:00:00",298750,1224,"2 Story","Above Average","Good","Vinyl Siding","Metal- Sms","Wood Floor",1,0,1641,20020,38.86316947,-76.98244932,"Anacostia","Ward 8"
